"x" "y" "Q" "10x10" "20x20" "ha4plot" "Forest" "uneqID"
"1033" 603499.12288 647171.78356 "3" "2" "W" "3" "A1" "2W3A1"
"1034" 603508.93915 647173.69165 "3" "2" "W" "3" "A1" "2W3A1"
"1035" 603507.03106 647183.50792 "3" "2" "W" "3" "A1" "2W3A1"
"1036" 603497.21479 647181.59983 "3" "2" "W" "3" "A1" "2W3A1"
"1037" 603501.03097 647161.96729 "4" "3" "W" "3" "A1" "3W3A1"
"1038" 603510.84724 647163.87538 "4" "3" "W" "3" "A1" "3W3A1"
"1039" 603508.93915 647173.69165 "4" "3" "W" "3" "A1" "3W3A1"
"1040" 603499.12288 647171.78356 "4" "3" "W" "3" "A1" "3W3A1"
"1041" 603422.50081 647146.702569999 "1" "1" "D" "3" "A1" "1D3A1"
"1042" 603424.4089 647136.886299999 "1" "1" "D" "3" "A1" "1D3A1"
"1043" 603414.59263 647134.978209999 "1" "1" "D" "3" "A1" "1D3A1"
"1044" 603412.68454 647144.794479999 "1" "1" "D" "3" "A1" "1D3A1"
"1045" 603432.31708 647148.610659999 "2" "4" "D" "3" "A1" "4D3A1"
"1046" 603434.22517 647138.794389999 "2" "4" "D" "3" "A1" "4D3A1"
"1047" 603424.4089 647136.886299999 "2" "4" "D" "3" "A1" "4D3A1"
"1048" 603422.50081 647146.702569999 "2" "4" "D" "3" "A1" "4D3A1"
"1049" 603424.4089 647136.886299999 "3" "2" "D" "3" "A1" "2D3A1"
"1050" 603426.31699 647127.07003 "3" "2" "D" "3" "A1" "2D3A1"
"1051" 603416.50072 647125.16194 "3" "2" "D" "3" "A1" "2D3A1"
"1052" 603414.59263 647134.978209999 "3" "2" "D" "3" "A1" "2D3A1"
"1053" 603434.22517 647138.794389999 "4" "3" "D" "3" "A1" "3D3A1"
"1054" 603436.13326 647128.97812 "4" "3" "D" "3" "A1" "3D3A1"
"1055" 603426.31699 647127.07003 "4" "3" "D" "3" "A1" "3D3A1"
"1056" 603424.4089 647136.886299999 "4" "3" "D" "3" "A1" "3D3A1"
"1057" 603432.31708 647148.610659999 "1" "1" "G" "3" "A1" "1G3A1"
"1058" 603434.22517 647138.794389999 "1" "1" "G" "3" "A1" "1G3A1"
"1059" 603444.04144 647140.702479999 "1" "1" "G" "3" "A1" "1G3A1"
"1060" 603442.13335 647150.518749999 "1" "1" "G" "3" "A1" "1G3A1"
"1061" 603442.13335 647150.518749999 "2" "4" "G" "3" "A1" "4G3A1"
"1062" 603451.94962 647152.426839999 "2" "4" "G" "3" "A1" "4G3A1"
"1063" 603453.85771 647142.610569999 "2" "4" "G" "3" "A1" "4G3A1"
"1064" 603444.04144 647140.702479999 "2" "4" "G" "3" "A1" "4G3A1"
"1065" 603434.22517 647138.794389999 "3" "2" "G" "3" "A1" "2G3A1"
"1066" 603436.13326 647128.97812 "3" "2" "G" "3" "A1" "2G3A1"
"1067" 603445.94953 647130.88621 "3" "2" "G" "3" "A1" "2G3A1"
"1068" 603444.04144 647140.702479999 "3" "2" "G" "3" "A1" "2G3A1"
"1069" 603444.04144 647140.702479999 "4" "3" "G" "3" "A1" "3G3A1"
"1070" 603445.94953 647130.88621 "4" "3" "G" "3" "A1" "3G3A1"
"1071" 603455.7658 647132.7943 "4" "3" "G" "3" "A1" "3G3A1"
"1072" 603453.85771 647142.610569999 "4" "3" "G" "3" "A1" "3G3A1"
"1073" 603461.76589 647154.334929999 "1" "1" "N" "3" "A1" "1N3A1"
"1074" 603451.94962 647152.426839999 "1" "1" "N" "3" "A1" "1N3A1"
"1075" 603453.85771 647142.610569999 "1" "1" "N" "3" "A1" "1N3A1"
"1076" 603463.67398 647144.518659999 "1" "1" "N" "3" "A1" "1N3A1"
"1077" 603471.58216 647156.243019999 "2" "4" "N" "3" "A1" "4N3A1"
"1078" 603461.76589 647154.334929999 "2" "4" "N" "3" "A1" "4N3A1"
"1079" 603463.67398 647144.518659999 "2" "4" "N" "3" "A1" "4N3A1"
"1080" 603473.49025 647146.426749999 "2" "4" "N" "3" "A1" "4N3A1"
"1081" 603463.67398 647144.518659999 "3" "2" "N" "3" "A1" "2N3A1"
"1082" 603465.58207 647134.70239 "3" "2" "N" "3" "A1" "2N3A1"
"1083" 603455.7658 647132.7943 "3" "2" "N" "3" "A1" "2N3A1"
"1084" 603453.85771 647142.610569999 "3" "2" "N" "3" "A1" "2N3A1"
"1085" 603473.49025 647146.426749999 "4" "3" "N" "3" "A1" "3N3A1"
"1086" 603475.39834 647136.61048 "4" "3" "N" "3" "A1" "3N3A1"
"1087" 603465.58207 647134.70239 "4" "3" "N" "3" "A1" "3N3A1"
"1088" 603463.67398 647144.518659999 "4" "3" "N" "3" "A1" "3N3A1"
"1089" 603481.39843 647158.15111 "1" "1" "Q" "3" "A1" "1Q3A1"
"1090" 603483.30652 647148.33484 "1" "1" "Q" "3" "A1" "1Q3A1"
"1091" 603473.49025 647146.426749999 "1" "1" "Q" "3" "A1" "1Q3A1"
"1092" 603471.58216 647156.243019999 "1" "1" "Q" "3" "A1" "1Q3A1"
"1093" 603491.2147 647160.0592 "2" "4" "Q" "3" "A1" "4Q3A1"
"1094" 603493.12279 647150.24293 "2" "4" "Q" "3" "A1" "4Q3A1"
"1095" 603483.30652 647148.33484 "2" "4" "Q" "3" "A1" "4Q3A1"
"1096" 603481.39843 647158.15111 "2" "4" "Q" "3" "A1" "4Q3A1"
"1097" 603483.30652 647148.33484 "3" "2" "Q" "3" "A1" "2Q3A1"
"1098" 603485.21461 647138.51857 "3" "2" "Q" "3" "A1" "2Q3A1"
"1099" 603475.39834 647136.61048 "3" "2" "Q" "3" "A1" "2Q3A1"
"1100" 603473.49025 647146.426749999 "3" "2" "Q" "3" "A1" "2Q3A1"
"1101" 603493.12279 647150.24293 "4" "3" "Q" "3" "A1" "3Q3A1"
"1102" 603483.30652 647148.33484 "4" "3" "Q" "3" "A1" "3Q3A1"
"1103" 603485.21461 647138.51857 "4" "3" "Q" "3" "A1" "3Q3A1"
"1104" 603495.03088 647140.42666 "4" "3" "Q" "3" "A1" "3Q3A1"
"1105" 603491.2147 647160.0592 "1" "1" "X" "3" "A1" "1X3A1"
"1106" 603493.12279 647150.24293 "1" "1" "X" "3" "A1" "1X3A1"
"1107" 603502.93906 647152.15102 "1" "1" "X" "3" "A1" "1X3A1"
"1108" 603501.03097 647161.96729 "1" "1" "X" "3" "A1" "1X3A1"
"1109" 603501.03097 647161.96729 "2" "4" "X" "3" "A1" "4X3A1"
"1110" 603502.93906 647152.15102 "2" "4" "X" "3" "A1" "4X3A1"
"1111" 603512.75533 647154.059109999 "2" "4" "X" "3" "A1" "4X3A1"
"1112" 603510.84724 647163.87538 "2" "4" "X" "3" "A1" "4X3A1"
"1113" 603493.12279 647150.24293 "3" "2" "X" "3" "A1" "2X3A1"
"1114" 603502.93906 647152.15102 "3" "2" "X" "3" "A1" "2X3A1"
"1115" 603504.84715 647142.33475 "3" "2" "X" "3" "A1" "2X3A1"
"1116" 603495.03088 647140.42666 "3" "2" "X" "3" "A1" "2X3A1"
"1117" 603502.93906 647152.15102 "4" "3" "X" "3" "A1" "3X3A1"
"1118" 603504.84715 647142.33475 "4" "3" "X" "3" "A1" "3X3A1"
"1119" 603514.66342 647144.24284 "4" "3" "X" "3" "A1" "3X3A1"
"1120" 603512.75533 647154.059109999 "4" "3" "X" "3" "A1" "3X3A1"
"1121" 603416.50072 647125.16194 "1" "1" "E" "3" "A1" "1E3A1"
"1122" 603418.40881 647115.34567 "1" "1" "E" "3" "A1" "1E3A1"
"1123" 603428.22508 647117.25376 "1" "1" "E" "3" "A1" "1E3A1"
"1124" 603426.31699 647127.07003 "1" "1" "E" "3" "A1" "1E3A1"
"1125" 603426.31699 647127.07003 "2" "4" "E" "3" "A1" "4E3A1"
"1126" 603428.22508 647117.25376 "2" "4" "E" "3" "A1" "4E3A1"
"1127" 603438.04135 647119.161849999 "2" "4" "E" "3" "A1" "4E3A1"
"1128" 603436.13326 647128.97812 "2" "4" "E" "3" "A1" "4E3A1"
"1129" 603418.40881 647115.34567 "3" "2" "E" "3" "A1" "2E3A1"
"1130" 603428.22508 647117.25376 "3" "2" "E" "3" "A1" "2E3A1"
"1131" 603430.13317 647107.43749 "3" "2" "E" "3" "A1" "2E3A1"
"1132" 603420.3169 647105.5294 "3" "2" "E" "3" "A1" "2E3A1"
"1133" 603428.22508 647117.25376 "4" "3" "E" "3" "A1" "3E3A1"
"1134" 603438.04135 647119.161849999 "4" "3" "E" "3" "A1" "3E3A1"
"1135" 603439.94944 647109.345579999 "4" "3" "E" "3" "A1" "3E3A1"
"1136" 603430.13317 647107.43749 "4" "3" "E" "3" "A1" "3E3A1"
"1137" 603436.13326 647128.97812 "1" "1" "F" "3" "A1" "1F3A1"
"1138" 603445.94953 647130.88621 "1" "1" "F" "3" "A1" "1F3A1"
"1139" 603447.85762 647121.06994 "1" "1" "F" "3" "A1" "1F3A1"
"1140" 603438.04135 647119.16185 "1" "1" "F" "3" "A1" "1F3A1"
"1141" 603455.7658 647132.7943 "2" "4" "F" "3" "A1" "4F3A1"
"1142" 603457.67389 647122.97803 "2" "4" "F" "3" "A1" "4F3A1"
"1143" 603447.85762 647121.06994 "2" "4" "F" "3" "A1" "4F3A1"
"1144" 603445.94953 647130.88621 "2" "4" "F" "3" "A1" "4F3A1"
"1145" 603447.85762 647121.06994 "3" "2" "F" "3" "A1" "2F3A1"
"1146" 603438.04135 647119.16185 "3" "2" "F" "3" "A1" "2F3A1"
"1147" 603439.94944 647109.34558 "3" "2" "F" "3" "A1" "2F3A1"
"1148" 603449.76571 647111.25367 "3" "2" "F" "3" "A1" "2F3A1"
"1149" 603447.85762 647121.06994 "4" "3" "F" "3" "A1" "3F3A1"
"1150" 603457.67389 647122.97803 "4" "3" "F" "3" "A1" "3F3A1"
"1151" 603459.58198 647113.16176 "4" "3" "F" "3" "A1" "3F3A1"
"1152" 603449.76571 647111.25367 "4" "3" "F" "3" "A1" "3F3A1"
"1153" 603455.7658 647132.7943 "1" "1" "O" "3" "A1" "1O3A1"
"1154" 603457.67389 647122.97803 "1" "1" "O" "3" "A1" "1O3A1"
"1155" 603467.49016 647124.886119999 "1" "1" "O" "3" "A1" "1O3A1"
"1156" 603465.58207 647134.70239 "1" "1" "O" "3" "A1" "1O3A1"
"1157" 603459.58198 647113.16176 "2" "4" "O" "3" "A1" "4O3A1"
"1158" 603469.39825 647115.06985 "2" "4" "O" "3" "A1" "4O3A1"
"1159" 603467.49016 647124.886119999 "2" "4" "O" "3" "A1" "4O3A1"
"1160" 603457.67389 647122.97803 "2" "4" "O" "3" "A1" "4O3A1"
"1161" 603467.49016 647124.886119999 "3" "2" "O" "3" "A1" "2O3A1"
"1162" 603477.30643 647126.79421 "3" "2" "O" "3" "A1" "2O3A1"
"1163" 603475.39834 647136.61048 "3" "2" "O" "3" "A1" "2O3A1"
"1164" 603465.58207 647134.70239 "3" "2" "O" "3" "A1" "2O3A1"
"1165" 603469.39825 647115.06985 "4" "3" "O" "3" "A1" "3O3A1"
"1166" 603467.49016 647124.886119999 "4" "3" "O" "3" "A1" "3O3A1"
"1167" 603477.30643 647126.79421 "4" "3" "O" "3" "A1" "3O3A1"
"1168" 603479.21452 647116.97794 "4" "3" "O" "3" "A1" "3O3A1"
"1169" 603475.39834 647136.61048 "1" "1" "P" "3" "A1" "1P3A1"
"1170" 603477.30643 647126.79421 "1" "1" "P" "3" "A1" "1P3A1"
"1171" 603487.1227 647128.7023 "1" "1" "P" "3" "A1" "1P3A1"
"1172" 603485.21461 647138.51857 "1" "1" "P" "3" "A1" "1P3A1"
"1173" 603477.30643 647126.79421 "2" "4" "P" "3" "A1" "4P3A1"
"1174" 603487.1227 647128.7023 "2" "4" "P" "3" "A1" "4P3A1"
"1175" 603489.03079 647118.88603 "2" "4" "P" "3" "A1" "4P3A1"
"1176" 603479.21452 647116.97794 "2" "4" "P" "3" "A1" "4P3A1"
"1177" 603485.21461 647138.51857 "3" "2" "P" "3" "A1" "2P3A1"
"1178" 603495.03088 647140.42666 "3" "2" "P" "3" "A1" "2P3A1"
"1179" 603496.93897 647130.610389999 "3" "2" "P" "3" "A1" "2P3A1"
"1180" 603487.1227 647128.7023 "3" "2" "P" "3" "A1" "2P3A1"
"1181" 603487.1227 647128.7023 "4" "3" "P" "3" "A1" "3P3A1"
"1182" 603489.03079 647118.88603 "4" "3" "P" "3" "A1" "3P3A1"
"1183" 603498.84706 647120.79412 "4" "3" "P" "3" "A1" "3P3A1"
"1184" 603496.93897 647130.610389999 "4" "3" "P" "3" "A1" "3P3A1"
"1185" 603496.93897 647130.610389999 "1" "1" "Y" "3" "A1" "1Y3A1"
"1186" 603506.75524 647132.51848 "1" "1" "Y" "3" "A1" "1Y3A1"
"1187" 603504.84715 647142.33475 "1" "1" "Y" "3" "A1" "1Y3A1"
"1188" 603495.03088 647140.42666 "1" "1" "Y" "3" "A1" "1Y3A1"
"1189" 603498.84706 647120.79412 "2" "4" "Y" "3" "A1" "4Y3A1"
"1190" 603496.93897 647130.610389999 "2" "4" "Y" "3" "A1" "4Y3A1"
"1191" 603506.75524 647132.51848 "2" "4" "Y" "3" "A1" "4Y3A1"
"1192" 603508.66333 647122.70221 "2" "4" "Y" "3" "A1" "4Y3A1"
"1193" 603506.75524 647132.51848 "3" "2" "Y" "3" "A1" "2Y3A1"
"1194" 603504.84715 647142.33475 "3" "2" "Y" "3" "A1" "2Y3A1"
"1195" 603514.66342 647144.24284 "3" "2" "Y" "3" "A1" "2Y3A1"
"1196" 603516.57151 647134.42657 "3" "2" "Y" "3" "A1" "2Y3A1"
"1197" 603508.66333 647122.70221 "4" "3" "Y" "3" "A1" "3Y3A1"
"1198" 603518.4796 647124.6103 "4" "3" "Y" "3" "A1" "3Y3A1"
"1199" 603516.57151 647134.42657 "4" "3" "Y" "3" "A1" "3Y3A1"
"1200" 603506.75524 647132.51848 "4" "3" "Y" "3" "A1" "3Y3A1"
"1201" 603312.88957 647186.519289999 "1" "1" "A" "4" "A1" "1A4A1"
"1202" 603314.79766 647176.70302 "1" "1" "A" "4" "A1" "1A4A1"
"1203" 603304.98139 647174.794929999 "1" "1" "A" "4" "A1" "1A4A1"
"1204" 603303.0733 647184.611199999 "1" "1" "A" "4" "A1" "1A4A1"
"1205" 603322.70584 647188.427379999 "2" "4" "A" "4" "A1" "4A4A1"
"1206" 603324.61393 647178.61111 "2" "4" "A" "4" "A1" "4A4A1"
"1207" 603314.79766 647176.70302 "2" "4" "A" "4" "A1" "4A4A1"
"1208" 603312.88957 647186.519289999 "2" "4" "A" "4" "A1" "4A4A1"
"1209" 603314.79766 647176.70302 "3" "2" "A" "4" "A1" "2A4A1"
"1210" 603304.98139 647174.794929999 "3" "2" "A" "4" "A1" "2A4A1"
"1211" 603306.88948 647164.97866 "3" "2" "A" "4" "A1" "2A4A1"
"1212" 603316.70575 647166.88675 "3" "2" "A" "4" "A1" "2A4A1"
"1213" 603324.61393 647178.61111 "4" "3" "A" "4" "A1" "3A4A1"
"1214" 603314.79766 647176.70302 "4" "3" "A" "4" "A1" "3A4A1"
"1215" 603316.70575 647166.88675 "4" "3" "A" "4" "A1" "3A4A1"
"1216" 603326.52202 647168.79484 "4" "3" "A" "4" "A1" "3A4A1"
"1217" 603322.70584 647188.427379999 "1" "1" "J" "4" "A1" "1J4A1"
"1218" 603324.61393 647178.61111 "1" "1" "J" "4" "A1" "1J4A1"
"1219" 603334.4302 647180.5192 "1" "1" "J" "4" "A1" "1J4A1"
"1220" 603332.52211 647190.335469999 "1" "1" "J" "4" "A1" "1J4A1"
"1221" 603332.52211 647190.335469999 "2" "4" "J" "4" "A1" "4J4A1"
"1222" 603334.4302 647180.5192 "2" "4" "J" "4" "A1" "4J4A1"
"1223" 603344.24647 647182.427289999 "2" "4" "J" "4" "A1" "4J4A1"
"1224" 603342.33838 647192.243559999 "2" "4" "J" "4" "A1" "4J4A1"
"1225" 603324.61393 647178.61111 "3" "2" "J" "4" "A1" "2J4A1"
"1226" 603334.4302 647180.5192 "3" "2" "J" "4" "A1" "2J4A1"
"1227" 603336.33829 647170.702929999 "3" "2" "J" "4" "A1" "2J4A1"
"1228" 603326.52202 647168.79484 "3" "2" "J" "4" "A1" "2J4A1"
"1229" 603334.4302 647180.5192 "4" "3" "J" "4" "A1" "3J4A1"
"1230" 603344.24647 647182.427289999 "4" "3" "J" "4" "A1" "3J4A1"
"1231" 603346.15456 647172.611019999 "4" "3" "J" "4" "A1" "3J4A1"
"1232" 603336.33829 647170.702929999 "4" "3" "J" "4" "A1" "3J4A1"
"1233" 603344.24647 647182.427289999 "1" "1" "K" "4" "A1" "1K4A1"
"1234" 603354.06274 647184.33538 "1" "1" "K" "4" "A1" "1K4A1"
"1235" 603352.15465 647194.151649999 "1" "1" "K" "4" "A1" "1K4A1"
"1236" 603342.33838 647192.243559999 "1" "1" "K" "4" "A1" "1K4A1"
"1237" 603346.15456 647172.611019999 "2" "4" "K" "4" "A1" "4K4A1"
"1238" 603344.24647 647182.427289999 "2" "4" "K" "4" "A1" "4K4A1"
"1239" 603354.06274 647184.33538 "2" "4" "K" "4" "A1" "4K4A1"
"1240" 603355.97083 647174.519109999 "2" "4" "K" "4" "A1" "4K4A1"
"1241" 603352.15465 647194.151649999 "3" "2" "K" "4" "A1" "2K4A1"
"1242" 603354.06274 647184.33538 "3" "2" "K" "4" "A1" "2K4A1"
"1243" 603363.87901 647186.243469999 "3" "2" "K" "4" "A1" "2K4A1"
"1244" 603361.97092 647196.059739999 "3" "2" "K" "4" "A1" "2K4A1"
"1245" 603354.06274 647184.33538 "4" "3" "K" "4" "A1" "3K4A1"
"1246" 603363.87901 647186.243469999 "4" "3" "K" "4" "A1" "3K4A1"
"1247" 603365.7871 647176.427199999 "4" "3" "K" "4" "A1" "3K4A1"
"1248" 603355.97083 647174.519109999 "4" "3" "K" "4" "A1" "3K4A1"
"1249" 603363.87901 647186.243469999 "1" "1" "T" "4" "A1" "1T4A1"
"1250" 603373.69528 647188.15156 "1" "1" "T" "4" "A1" "1T4A1"
"1251" 603371.78719 647197.96783 "1" "1" "T" "4" "A1" "1T4A1"
"1252" 603361.97092 647196.059739999 "1" "1" "T" "4" "A1" "1T4A1"
"1253" 603365.7871 647176.427199999 "2" "4" "T" "4" "A1" "4T4A1"
"1254" 603363.87901 647186.243469999 "2" "4" "T" "4" "A1" "4T4A1"
"1255" 603373.69528 647188.15156 "2" "4" "T" "4" "A1" "4T4A1"
"1256" 603375.60337 647178.335289999 "2" "4" "T" "4" "A1" "4T4A1"
"1257" 603373.69528 647188.15156 "3" "2" "T" "4" "A1" "2T4A1"
"1258" 603371.78719 647197.96783 "3" "2" "T" "4" "A1" "2T4A1"
"1259" 603381.60346 647199.87592 "3" "2" "T" "4" "A1" "2T4A1"
"1260" 603383.51155 647190.05965 "3" "2" "T" "4" "A1" "2T4A1"
"1261" 603375.60337 647178.335289999 "4" "3" "T" "4" "A1" "3T4A1"
"1262" 603385.41964 647180.243379999 "4" "3" "T" "4" "A1" "3T4A1"
"1263" 603383.51155 647190.05965 "4" "3" "T" "4" "A1" "3T4A1"
"1264" 603373.69528 647188.15156 "4" "3" "T" "4" "A1" "3T4A1"
"1265" 603381.60346 647199.87592 "1" "1" "U" "4" "A1" "1U4A1"
"1266" 603383.51155 647190.05965 "1" "1" "U" "4" "A1" "1U4A1"
"1267" 603393.32782 647191.967739999 "1" "1" "U" "4" "A1" "1U4A1"
"1268" 603391.41973 647201.78401 "1" "1" "U" "4" "A1" "1U4A1"
"1269" 603383.51155 647190.05965 "2" "4" "U" "4" "A1" "4U4A1"
"1270" 603393.32782 647191.967739999 "2" "4" "U" "4" "A1" "4U4A1"
"1271" 603395.23591 647182.151469999 "2" "4" "U" "4" "A1" "4U4A1"
"1272" 603385.41964 647180.243379999 "2" "4" "U" "4" "A1" "4U4A1"
"1273" 603391.41973 647201.78401 "3" "2" "U" "4" "A1" "2U4A1"
"1274" 603401.236 647203.6921 "3" "2" "U" "4" "A1" "2U4A1"
"1275" 603403.14409 647193.875829999 "3" "2" "U" "4" "A1" "2U4A1"
"1276" 603393.32782 647191.967739999 "3" "2" "U" "4" "A1" "2U4A1"
"1277" 603393.32782 647191.967739999 "4" "3" "U" "4" "A1" "3U4A1"
"1278" 603395.23591 647182.151469999 "4" "3" "U" "4" "A1" "3U4A1"
"1279" 603405.05218 647184.059559999 "4" "3" "U" "4" "A1" "3U4A1"
"1280" 603403.14409 647193.875829999 "4" "3" "U" "4" "A1" "3U4A1"
"1281" 603306.88948 647164.97866 "1" "1" "B" "4" "A1" "1B4A1"
"1282" 603308.79757 647155.16239 "1" "1" "B" "4" "A1" "1B4A1"
"1283" 603318.61384 647157.07048 "1" "1" "B" "4" "A1" "1B4A1"
"1284" 603316.70575 647166.88675 "1" "1" "B" "4" "A1" "1B4A1"
"1285" 603316.70575 647166.88675 "2" "4" "B" "4" "A1" "4B4A1"
"1286" 603318.61384 647157.07048 "2" "4" "B" "4" "A1" "4B4A1"
"1287" 603328.43011 647158.978569999 "2" "4" "B" "4" "A1" "4B4A1"
"1288" 603326.52202 647168.79484 "2" "4" "B" "4" "A1" "4B4A1"
"1289" 603308.79757 647155.16239 "3" "2" "B" "4" "A1" "2B4A1"
"1290" 603318.61384 647157.07048 "3" "2" "B" "4" "A1" "2B4A1"
"1291" 603320.52193 647147.25421 "3" "2" "B" "4" "A1" "2B4A1"
"1292" 603310.70566 647145.34612 "3" "2" "B" "4" "A1" "2B4A1"
"1293" 603318.61384 647157.07048 "4" "3" "B" "4" "A1" "3B4A1"
"1294" 603320.52193 647147.25421 "4" "3" "B" "4" "A1" "3B4A1"
"1295" 603330.3382 647149.1623 "4" "3" "B" "4" "A1" "3B4A1"
"1296" 603328.43011 647158.978569999 "4" "3" "B" "4" "A1" "3B4A1"
"1297" 603336.33829 647170.702929999 "1" "1" "I" "4" "A1" "1I4A1"
"1298" 603338.24638 647160.88666 "1" "1" "I" "4" "A1" "1I4A1"
"1299" 603328.43011 647158.978569999 "1" "1" "I" "4" "A1" "1I4A1"
"1300" 603326.52202 647168.79484 "1" "1" "I" "4" "A1" "1I4A1"
"1301" 603346.15456 647172.611019999 "2" "4" "I" "4" "A1" "4I4A1"
"1302" 603348.06265 647162.79475 "2" "4" "I" "4" "A1" "4I4A1"
"1303" 603338.24638 647160.88666 "2" "4" "I" "4" "A1" "4I4A1"
"1304" 603336.33829 647170.702929999 "2" "4" "I" "4" "A1" "4I4A1"
"1305" 603338.24638 647160.88666 "3" "2" "I" "4" "A1" "2I4A1"
"1306" 603340.15447 647151.07039 "3" "2" "I" "4" "A1" "2I4A1"
"1307" 603330.3382 647149.1623 "3" "2" "I" "4" "A1" "2I4A1"
"1308" 603328.43011 647158.978569999 "3" "2" "I" "4" "A1" "2I4A1"
"1309" 603348.06265 647162.79475 "4" "3" "I" "4" "A1" "3I4A1"
"1310" 603338.24638 647160.88666 "4" "3" "I" "4" "A1" "3I4A1"
"1311" 603340.15447 647151.07039 "4" "3" "I" "4" "A1" "3I4A1"
"1312" 603349.97074 647152.97848 "4" "3" "I" "4" "A1" "3I4A1"
"1313" 603355.97083 647174.519109999 "1" "1" "L" "4" "A1" "1L4A1"
"1314" 603357.87892 647164.70284 "1" "1" "L" "4" "A1" "1L4A1"
"1315" 603348.06265 647162.79475 "1" "1" "L" "4" "A1" "1L4A1"
"1316" 603346.15456 647172.611019999 "1" "1" "L" "4" "A1" "1L4A1"
"1317" 603365.7871 647176.427199999 "2" "4" "L" "4" "A1" "4L4A1"
"1318" 603367.69519 647166.61093 "2" "4" "L" "4" "A1" "4L4A1"
"1319" 603357.87892 647164.70284 "2" "4" "L" "4" "A1" "4L4A1"
"1320" 603355.97083 647174.519109999 "2" "4" "L" "4" "A1" "4L4A1"
"1321" 603357.87892 647164.70284 "3" "2" "L" "4" "A1" "2L4A1"
"1322" 603348.06265 647162.79475 "3" "2" "L" "4" "A1" "2L4A1"
"1323" 603349.97074 647152.97848 "3" "2" "L" "4" "A1" "2L4A1"
"1324" 603359.78701 647154.88657 "3" "2" "L" "4" "A1" "2L4A1"
"1325" 603367.69519 647166.61093 "4" "3" "L" "4" "A1" "3L4A1"
"1326" 603357.87892 647164.70284 "4" "3" "L" "4" "A1" "3L4A1"
"1327" 603359.78701 647154.88657 "4" "3" "L" "4" "A1" "3L4A1"
"1328" 603369.60328 647156.79466 "4" "3" "L" "4" "A1" "3L4A1"
"1329" 603365.7871 647176.427199999 "1" "1" "S" "4" "A1" "1S4A1"
"1330" 603367.69519 647166.61093 "1" "1" "S" "4" "A1" "1S4A1"
"1331" 603377.51146 647168.51902 "1" "1" "S" "4" "A1" "1S4A1"
"1332" 603375.60337 647178.335289999 "1" "1" "S" "4" "A1" "1S4A1"
"1333" 603375.60337 647178.335289999 "2" "4" "S" "4" "A1" "4S4A1"
"1334" 603377.51146 647168.51902 "2" "4" "S" "4" "A1" "4S4A1"
"1335" 603387.32773 647170.427109999 "2" "4" "S" "4" "A1" "4S4A1"
"1336" 603385.41964 647180.243379999 "2" "4" "S" "4" "A1" "4S4A1"
"1337" 603367.69519 647166.61093 "3" "2" "S" "4" "A1" "2S4A1"
"1338" 603377.51146 647168.51902 "3" "2" "S" "4" "A1" "2S4A1"
"1339" 603379.41955 647158.70275 "3" "2" "S" "4" "A1" "2S4A1"
"1340" 603369.60328 647156.79466 "3" "2" "S" "4" "A1" "2S4A1"
"1341" 603377.51146 647168.51902 "4" "3" "S" "4" "A1" "3S4A1"
"1342" 603379.41955 647158.70275 "4" "3" "S" "4" "A1" "3S4A1"
"1343" 603389.23582 647160.61084 "4" "3" "S" "4" "A1" "3S4A1"
"1344" 603387.32773 647170.427109999 "4" "3" "S" "4" "A1" "3S4A1"
"1345" 603395.23591 647182.151469999 "1" "1" "V" "4" "A1" "1V4A1"
"1346" 603397.144 647172.335199999 "1" "1" "V" "4" "A1" "1V4A1"
"1347" 603387.32773 647170.427109999 "1" "1" "V" "4" "A1" "1V4A1"
"1348" 603385.41964 647180.243379999 "1" "1" "V" "4" "A1" "1V4A1"
"1349" 603405.05218 647184.059559999 "2" "4" "V" "4" "A1" "4V4A1"
"1350" 603406.96027 647174.24329 "2" "4" "V" "4" "A1" "4V4A1"
"1351" 603397.144 647172.335199999 "2" "4" "V" "4" "A1" "4V4A1"
"1352" 603395.23591 647182.151469999 "2" "4" "V" "4" "A1" "4V4A1"
"1353" 603397.144 647172.335199999 "3" "2" "V" "4" "A1" "2V4A1"
"1354" 603399.05209 647162.51893 "3" "2" "V" "4" "A1" "2V4A1"
"1355" 603389.23582 647160.61084 "3" "2" "V" "4" "A1" "2V4A1"
"1356" 603387.32773 647170.427109999 "3" "2" "V" "4" "A1" "2V4A1"
"1357" 603406.96027 647174.24329 "4" "3" "V" "4" "A1" "3V4A1"
"1358" 603408.86836 647164.42702 "4" "3" "V" "4" "A1" "3V4A1"
"1359" 603399.05209 647162.51893 "4" "3" "V" "4" "A1" "3V4A1"
"1360" 603397.144 647172.335199999 "4" "3" "V" "4" "A1" "3V4A1"
"1361" 603312.61375 647135.52985 "1" "1" "C" "4" "A1" "1C4A1"
"1362" 603322.43002 647137.43794 "1" "1" "C" "4" "A1" "1C4A1"
"1363" 603320.52193 647147.25421 "1" "1" "C" "4" "A1" "1C4A1"
"1364" 603310.70566 647145.34612 "1" "1" "C" "4" "A1" "1C4A1"
"1365" 603314.52184 647125.713579999 "2" "4" "C" "4" "A1" "4C4A1"
"1366" 603324.33811 647127.621669999 "2" "4" "C" "4" "A1" "4C4A1"
"1367" 603322.43002 647137.43794 "2" "4" "C" "4" "A1" "4C4A1"
"1368" 603312.61375 647135.52985 "2" "4" "C" "4" "A1" "4C4A1"
