"Species" "elev" "x" "y" "dden"
"2860" "Shorea_johorensis" 69.01801 604658.2199 647654.7149 0
"2861" "Shorea_johorensis" 69.05901 604650.854 647643.6468 0
"2862" "Shorea_johorensis" 69.826 604612.0395 647682.2763 0
"2863" "Shorea_johorensis" 80.69701 604610.0155 647792.8297 0
"2864" "Shorea_johorensis" 67.505 604796.5732 647677.0595 0
"2865" "Shorea_johorensis" 67.812 604720.6905 647815.1275 0
"2866" "Shorea_johorensis" 67.90501 604735.4732 647800.4116 0
"2867" "Shorea_johorensis" 72.23 604682.0126 647772.6823 0
"2868" "Shorea_johorensis" 67.234 604730.0432 647737.7535 0
"2869" "Shorea_johorensis" 66.94701 604731.889 647739.5993 0
"2870" "Shorea_johorensis" 68.895 604720.7557 647776.4327 0
"2871" "Shorea_johorensis" 67.819 604752.0925 647793.0691 0
"2872" "Shorea_johorensis" 67.82201 604750.2436 647793.066 0
"2873" "Shorea_johorensis" 67.91 604752.0677 647807.81 0
"2874" "Shorea_johorensis" 67.524 604809.4188 647721.3039 0
"2875" "Shorea_johorensis" 67.857 604787.2949 647710.2109 0
"2876" "Shorea_johorensis" 67.743 604781.7314 647726.785 0
"2877" "Shorea_johorensis" 67.82401 604772.4824 647735.9825 0
"2878" "Shorea_johorensis" 68.047 604768.8236 647719.3929 0
"2879" "Shorea_johorensis" 67.426 604748.4959 647739.6273 0
"2880" "Shorea_johorensis" 67.536 604746.6625 647730.4112 0
"2881" "Shorea_johorensis" 67.511 604818.6473 647717.6342 0
"2882" "Shorea_johorensis" 73.40501 604981.0947 647679.2136 0
"2883" "Shorea_johorensis" 68.247 604899.9168 647668.0208 0
"2884" "Shorea_johorensis" 71.645 604907.2857 647677.2463 0
"2885" "Shorea_johorensis" 68.58 604898.0727 647671.7029 0
"2886" "Shorea_johorensis" 68.414 604875.8991 647690.0917 0
"2887" "Shorea_johorensis" 67.551 604855.6069 647682.6869 0
"2888" "Shorea_johorensis" 67.368 604866.6408 647704.8169 0
"2889" "Shorea_johorensis" 67.50401 604870.3355 647706.6658 0
"2890" "Shorea_johorensis" 68.15601 604962.5268 647745.5164 0
"2891" "Shorea_johorensis" 66.616 604969.8615 647775.0106 0
"2892" "Shorea_johorensis" 67.506 604822.3247 647723.1683 0
"2893" "Shorea_johorensis" 69.233 604883.1388 647769.3363 0
"2894" "Shorea_johorensis" 68.73 604864.719 647754.5642 0
"2895" "Shorea_johorensis" 67.466 604844.4081 647758.2152 0
"2896" "Shorea_johorensis" 67.993 604853.6571 647749.0177 0
"2897" "Shorea_johorensis" 67.44701 604857.3127 647767.4501 0
"2898" "Shorea_johorensis" 67.319 604849.9251 647769.2802 0
"2899" "Shorea_johorensis" 67.596 604829.7279 647712.1251 0
"2900" "Shorea_johorensis" 67.455 604805.7085 647728.6681 0
"2901" "Shorea_johorensis" 68.611 604842.7631 647643.9704 0
"2902" "Shorea_johorensis" 69.605 604853.8281 647647.6743 0
"2903" "Shorea_johorensis" 68.333 604872.2822 647642.1776 0
"2904" "Shorea_johorensis" 68.62 604866.731 647651.3813 0
"2905" "Shorea_johorensis" 67.775 604859.3202 647673.4801 0
"2906" "Shorea_johorensis" 67.49001 604885.1619 647666.1533 0
"2907" "Shorea_johorensis" 74.816 604922.0219 647690.1695 0
"2908" "Shorea_johorensis" 73.32301 605021.685 647677.4396 0
"2909" "Shorea_johorensis" 69.052 605119.3388 647766.0502 0
"2910" "Shorea_johorensis" 69.244 605117.5055 647756.8341 0
"2911" "Shorea_johorensis" 70.96101 605041.8993 647730.9096 0
"2912" "Shorea_johorensis" 71.145 605045.5642 647743.8141 0
"2913" "Shorea_johorensis" 73.52901 605047.3166 647800.9381 0
"2914" "Shorea_johorensis" 66.653 604999.3899 647767.69 0
"2915" "Shorea_johorensis" 66.936 605008.6046 647778.7613 0
"2916" "Shorea_johorensis" 66.534 604990.1489 647778.7301 0
"2917" "Shorea_johorensis" 70.29501 604995.7468 647741.8873 0
"2918" "Shorea_johorensis" 67.96301 604999.421 647749.2639 0
"2919" "Shorea_johorensis" 69.03201 605038.2732 647688.5233 0
"2920" "Shorea_johorensis" 68.369 605014.2025 647741.9185 0
"2921" "Shorea_johorensis" 68.283 605045.6515 647692.2211 0
"2922" "Shorea_johorensis" 71.26601 605025.3641 647688.5015 0
"2923" "Shorea_johorensis" 77.194 605099.2025 647666.515 0
"2924" "Shorea_johorensis" 69.289 605041.9866 647679.3165 0
"2925" "Shorea_johorensis" 71.9 605071.4589 647705.1629 0
"2926" "Shorea_johorensis" 74.575 605104.682 647699.6913 0
"2927" "Shorea_johorensis" 70.509 605150.7598 647732.9363 0
"2928" "Shorea_johorensis" 86.84701 605331.4616 647806.9471 0
"2929" "Shorea_johorensis" 58.815 605770.7816 647715.5627 0
"2930" "Shorea_johorensis" 58.616 605828.0276 647691.7061 0
"2931" "Shorea_johorensis" 59.058 605901.7 647767.379 0
"2932" "Shorea_johorensis" 60.698 605896.1047 647802.3792 0
"2933" "Shorea_johorensis" 60.069 605890.5596 647807.8976 0
"2934" "Shorea_johorensis" 60.79 605897.9442 647807.9102 0
"2935" "Shorea_johorensis" 59.703 605903.5049 647793.1788 0
"2936" "Shorea_johorensis" 60.917 605899.7836 647813.4412 0
"2937" "Shorea_johorensis" 58.849 605800.3244 647706.3999 0
"2938" "Shorea_johorensis" 58.539 605800.362 647684.2885 0
"2939" "Shorea_johorensis" 58.623 605794.8075 647695.3348 0
"2940" "Shorea_johorensis" 60.02 605745.084 647638.129 0
"2941" "Shorea_johorensis" 58.627 605785.6557 647647.4111 0
"2942" "Shorea_johorensis" 58.59 605805.9478 647654.8162 0
"2943" "Shorea_johorensis" 58.608 605798.5633 647654.8036 0
"2944" "Shorea_johorensis" 59.039 605824.3801 647662.218 0
"2945" "Shorea_johorensis" 61.407 605960.6609 647822.144 0
"2946" "Shorea_johorensis" 61.683 605973.0292 647782.2417 0
"2947" "Shorea_leprosula" 68.56001 604763.4962 647595.9287 0
"2948" "Shorea_leprosula" 68.222 604809.8011 647494.6631 0
"2949" "Shorea_leprosula" 70.883 604848.3702 647601.5997 0
"2950" "Shorea_leprosula" 69.319 604837.2554 647627.3775 0
"2951" "Shorea_leprosula" 67.87901 604791.1433 647614.4015 0
"2952" "Shorea_leprosula" 90.83701 605091.9194 647613.0668 0
"2953" "Shorea_leprosula" 85.22 605082.6642 647625.9495 0
"2954" "Shorea_leprosula" 58.692 605804.2244 647581.1085 0
"2955" "Shorea_leprosula" 60.092 605997.9386 647601.0933 0
"2956" "Shorea_leprosula" 59.829 605911.7894 647622.4435 0
"2957" "Shorea_leprosula" 68.857 604444.7462 647317.1578 0
"2958" "Shorea_leprosula" 69.231 604450.2385 647342.9637 0
"2959" "Shorea_leprosula" 67.624 604555.3693 647370.7796 0
"2960" "Shorea_leprosula" 68.62901 604514.7275 647396.5078 0
"2961" "Shorea_leprosula" 69.18201 604509.2538 647359.6464 0
"2962" "Shorea_leprosula" 68.60001 604511.078 647374.3903 0
"2963" "Shorea_leprosula" 58.642 605604.2154 647356.3375 0
"2964" "Shorea_leprosula" 58.779 605949.0833 647398.3218 0
"2965" "Shorea_leprosula" 59.367 605942.912 647407.5244 0
"2966" "Shorea_leprosula" 70.123 604415.5192 647138.3755 0
"2967" "Shorea_leprosula" 73.394 604271.5362 647171.3009 0
"2968" "Shorea_leprosula" 72.345 604319.4217 647222.9742 0
"2969" "Shorea_leprosula" 72.12701 604393.1909 647248.8947 0
"2970" "Shorea_leprosula" 70.325 604396.9178 647224.9469 0
"2971" "Shorea_leprosula" 70.262 604397.0509 647145.7149 0
"2972" "Shorea_leprosula" 70.40701 604433.9256 647167.8881 0
"2973" "Shorea_leprosula" 70.262 604397.0509 647145.7149 0
"2974" "Shorea_leprosula" 68.343 604419.2678 647101.5295 0
"2975" "Shorea_leprosula" 69.021 604393.4538 647092.2731 0
"2976" "Shorea_leprosula" 70.359 604367.6027 647105.1281 0
"2977" "Shorea_leprosula" 69.72701 604443.018 647245.2931 0
"2978" "Shorea_leprosula" 70.36201 604465.1482 647252.7007 0
"2979" "Shorea_leprosula" 69.927 604446.9369 647107.1038 0
"2980" "Shorea_leprosula" 69.01701 604434.0153 647114.4526 0
"2981" "Shorea_leprosula" 72.14301 604568.5636 647201.2814 0
"2982" "Shorea_leprosula" 75.854 604612.9822 647122.1239 0
"2983" "Shorea_leprosula" 73.011 604570.4497 647179.1732 0
"2984" "Shorea_leprosula" 82.24001 604574.2232 647127.5865 0
"2985" "Shorea_leprosula" 82.894 604561.314 647127.5648 0
"2986" "Shorea_leprosula" 68.014 605253.1081 647226.3904 0
"2987" "Shorea_leprosula" 57.504 605500.3561 647231.7231 0
"2988" "Shorea_leprosula" 57.999 605454.3676 647145.6564 0
"2989" "Shorea_leprosula" 57.392 605466.6002 647185.6005 0
"2990" "Shorea_leprosula" 57.418 605475.8181 647194.8291 0
"2991" "Shorea_leprosula" 80.819 604414.3552 647831.1953 0
"2992" "Shorea_leprosula" 77.033 604421.7025 647853.319 0
"2993" "Shorea_leprosula" 75.69801 604421.6096 647908.5972 0
"2994" "Shorea_leprosula" 80.00201 604421.5507 647943.6068 0
"2995" "Shorea_leprosula" 79.283 604445.5433 647936.2766 0
"2996" "Shorea_leprosula" 71.831 604578.3666 647954.9263 0
"2997" "Shorea_leprosula" 68.15601 604707.7206 647844.5875 0
"2998" "Shorea_leprosula" 74.869 604656.014 647866.6117 0
"2999" "Shorea_leprosula" 76.216 604641.2033 647897.9111 0
"3000" "Shorea_leprosula" 74.99001 604672.5929 647883.2232 0
"3001" "Shorea_leprosula" 69.482 604735.3521 647872.2733 0
"3002" "Shorea_leprosula" 71.67101 604713.2221 647864.8655 0
"3003" "Shorea_leprosula" 69.43 604739.0295 647877.8073 0
"3004" "Shorea_leprosula" 74.35001 604633.8219 647896.0562 0
"3005" "Shorea_leprosula" 67.37901 604918.0707 647846.7851 0
"3006" "Shorea_leprosula" 68.77901 604901.3363 647922.304 0
"3007" "Shorea_leprosula" 67.71201 604899.4998 647914.9304 0
"3008" "Shorea_leprosula" 66.783 604910.5959 647900.2082 0
"3009" "Shorea_leprosula" 66.646 604897.6807 647903.8716 0
"3010" "Shorea_leprosula" 74.651 604798.0211 647914.759 0
"3011" "Shorea_leprosula" 68.022 604845.9242 647955.3774 0
"3012" "Shorea_leprosula" 66.464 604886.4725 647984.9278 0
"3013" "Shorea_leprosula" 74.332 604834.7784 647999.5813 0
"3014" "Shorea_leprosula" 66.873 604864.5666 647844.8521 0
"3015" "Shorea_leprosula" 67.437 604846.0549 647877.9879 0
"3016" "Shorea_leprosula" 67.456 604884.8104 647874.3681 0
"3017" "Shorea_leprosula" 67.46301 604895.9002 647863.3312 0
"3018" "Shorea_leprosula" 67.177 604905.0977 647878.0876 0
"3019" "Shorea_leprosula" 68.596 604904.9265 647979.4311 0
"3020" "Shorea_leprosula" 67.23801 604871.716 647977.5323 0
"3021" "Shorea_leprosula" 69.64301 604892.0735 647946.2423 0
"3022" "Shorea_leprosula" 70.83501 605063.8891 647821.2349 0
"3023" "Shorea_leprosula" 70.555 605050.8849 647870.9635 0
"3024" "Shorea_leprosula" 66.28001 605078.5442 647882.0659 0
"3025" "Shorea_leprosula" 68.622 605148.4212 648022.223 0
"3026" "Shorea_leprosula" 67.895 605107.8685 648001.8856 0
"3027" "Shorea_leprosula" 67.702 605083.8709 648005.5302 0
"3028" "Shorea_leprosula" 66.618 605013.81 647974.0873 0
"3029" "Shorea_leprosula" 66.801 604975.0203 647997.9756 0
"3030" "Shorea_leprosula" 78.12901 605235.2341 647974.4621 0
"3031" "Shorea_leprosula" 76.242 605192.7715 647983.6032 0
"3032" "Shorea_leprosula" 82.314 605600.7439 647881.109 0
"3033" "Shorea_leprosula" 81.829 605633.8856 647923.5456 0
"3034" "Shorea_leprosula" 83.951 605692.9096 647934.7017 0
"3035" "Shorea_leprosula" 62.192 605896.0136 647855.815 0
"3036" "Shorea_leprosula" 61.185 605883.6297 647904.9304 0
"3037" "Shorea_leprosula" 61.01 605895.9141 647914.1644 0
"3038" "Shorea_leprosula" 71.328 605859.0241 647907.9596 0
"3039" "Shorea_leprosula" 67.411 605889.6596 647978.6454 0
"3040" "Shorea_leprosula" 60.61 605960.6295 647840.57 0
"3041" "Shorea_leprosula" 61.437 606025.0875 647911.3138 0
"3042" "Shorea_leprosula" 62.813 606003.5231 647935.8453 0
"3043" "Shorea_leprosula" 69.152 605908.0938 647984.819 0
"3044" "Shorea_leprosula" 75.91801 605905.0114 647994.0268 0
"3045" "Shorea_leprosula" 68.116 605963.5757 647911.2088 0
"3046" "Shorea_leprosula" 76.718 604414.4264 647788.8154 0
"3047" "Shorea_leprosula" 81.899 604397.8134 647792.4727 0
"3048" "Shorea_leprosula" 82.969 604392.2685 647797.9912 0
"3049" "Shorea_leprosula" 70.034 604407.1937 647698.5153 0
"3050" "Shorea_leprosula" 71.084 604429.3361 647698.5525 0
"3051" "Shorea_leprosula" 77.164 604462.4414 647763.0996 0
"3052" "Shorea_leprosula" 84.089 604453.1044 647831.2605 0
"3053" "Shorea_leprosula" 67.867 604766.9623 647726.7601 0
"3054" "Shorea_leprosula" 67.526 604733.7424 647730.3894 0
"3055" "Shorea_leprosula" 68.01 604728.2285 647717.4818 0
"3056" "Shorea_leprosula" 67.90501 604748.5363 647715.6733 0
"3057" "Shorea_leprosula" 67.55801 604726.3658 647732.2195 0
"3058" "Shorea_leprosula" 68.042 604720.8178 647739.5806 0
"3059" "Shorea_leprosula" 67.371 604700.5908 647693.4812 0
"3060" "Shorea_leprosula" 69.673 604717.0579 647776.4265 0
"3061" "Shorea_leprosula" 68.079 604693.0372 647800.34 0
"3062" "Shorea_leprosula" 70.889 604674.5629 647811.3646 0
"3063" "Shorea_leprosula" 71.662 604892.4375 647730.6571 0
"3064" "Shorea_leprosula" 67.317 604816.7705 647734.2146 0
"3065" "Shorea_leprosula" 66.399 604809.2913 647796.8509 0
"3066" "Shorea_leprosula" 69.15701 605069.6429 647692.2616 0
"3067" "Shorea_leprosula" 74.26701 605075.2097 647673.8449 0
"3068" "Shorea_leprosula" 76.55801 605121.2297 647734.729 0
"3069" "Shorea_leprosula" 69.277 605124.8963 647753.1614 0
"3070" "Shorea_leprosula" 72.152 605084.2139 647802.8432 0
"3071" "Shorea_leprosula" 61.286 605761.3835 647818.7333 0
"3072" "Shorea_leprosula" 58.523 605778.2571 647662.1394 0
"3073" "Shorea_leprosula" 60.086 605739.5452 647639.9621 0
"3074" "Shorea_leprosula" 58.525 605781.9689 647647.4049 0
"3075" "Shorea_leprosula" 60.52 606075.3171 647671.8591 0
"3076" "Shorea_leprosula" 60.105 605976.0755 647800.673 0
"3077" "Shorea_leprosula" 59.988 605976.0493 647816.0281 0
"3078" "Shorea_leprosula" 59.831 605969.9042 647809.8756 0
"3079" "Shorea_leprosula" 60.925 606046.8826 647751.6573 0
"3080" "Shorea_leprosula" 59.648 605933.2603 647659.3326 0
"3081" "Shorea_leprosula" 59.737 605923.9954 647677.7429 0
"3082" "Shorea_leprosula" 60.119 605939.3315 647702.3373 0
"3083" "Shorea_leprosula" 59.378 605905.4774 647720.7058 0
"3084" "Shorea_leprosula" 63.698 605954.6257 647751.4999 0
"3085" "Shorea_leprosula" 60.228 605948.3764 647812.9098 0
"3086" "Shorea_leprosula" 59.11 605905.4041 647763.7001 0
"3087" "Shorea_leprosula" 63.181 605976.1174 647776.1048 0
"3088" "Shorea_macroptera" 68.845 604427.6408 647613.7896 0
"3089" "Shorea_macroptera" 74.526 604401.8221 647600.8479 0
"3090" "Shorea_macroptera" 83.187 604370.448 647606.323 0
"3091" "Shorea_macroptera" 82.39001 604293.0111 647569.3408 0
"3092" "Shorea_macroptera" 86.83301 604311.4329 647589.6404 0
"3093" "Shorea_macroptera" 83.22501 604281.9399 647569.3222 0
"3094" "Shorea_macroptera" 70.189 604405.5911 647558.4742 0
"3095" "Shorea_macroptera" 72.316 604431.4173 647560.3601 0
"3096" "Shorea_macroptera" 76.881 604241.2921 647598.7357 0
"3097" "Shorea_macroptera" 76.702 604280.0229 647609.8564 0
"3098" "Shorea_macroptera" 75.21201 604424.169 647479.2731 0
"3099" "Shorea_macroptera" 68.96301 604420.3894 647534.5451 0
"3100" "Shorea_macroptera" 72.158 604381.6585 647523.4243 0
"3101" "Shorea_macroptera" 74.815 604366.9284 647506.8161 0
"3102" "Shorea_macroptera" 82.22401 604387.2437 647493.9519 0
"3103" "Shorea_macroptera" 75.427 604315.2866 647490.1459 0
"3104" "Shorea_macroptera" 67.993 604774.7663 647478.0205 0
"3105" "Shorea_macroptera" 68.009 604806.0473 647527.8238 0
"3106" "Shorea_macroptera" 68.11401 604774.7414 647492.7614 0
"3107" "Shorea_macroptera" 68.19701 604811.6389 647494.6662 0
"3108" "Shorea_macroptera" 81.83401 604953.7433 647485.6929 0
"3109" "Shorea_macroptera" 67.41 604802.2705 647581.2533 0
"3110" "Shorea_macroptera" 68.619 604830.1351 647470.7435 0
"3111" "Shorea_macroptera" 67.938 604817.1124 647531.5277 0
"3112" "Shorea_macroptera" 75.333 604933.3732 647524.3534 0
"3113" "Shorea_macroptera" 78.339 604925.9998 647524.341 0
"3114" "Shorea_macroptera" 75.18401 604935.2999 647478.2913 0
"3115" "Shorea_macroptera" 75.082 604940.8013 647498.5694 0
"3116" "Shorea_macroptera" 86.10101 604968.5138 647478.3474 0
"3117" "Shorea_macroptera" 72.231 604983.3309 647443.3628 0
"3118" "Shorea_macroptera" 71.467 605020.171 647485.8052 0
"3119" "Shorea_macroptera" 86.441 605106.8363 647519.1187 0
"3120" "Shorea_macroptera" 84.61201 605138.1764 647533.9126 0
"3121" "Shorea_macroptera" 82.783 605145.5484 647541.2956 0
"3122" "Shorea_macroptera" 81.734 605132.5191 647605.765 0
"3123" "Shorea_macroptera" 80.439 605167.6193 647583.713 0
"3124" "Shorea_macroptera" 75.399 605160.1973 647605.8119 0
"3125" "Shorea_macroptera" 86.68 605112.238 647598.3603 0
"3126" "Shorea_macroptera" 90.48901 605060.6244 647565.106 0
"3127" "Shorea_macroptera" 81.66701 605032.9182 647581.6427 0
"3128" "Shorea_macroptera" 81.36501 605053.3849 647485.8613 0
"3129" "Shorea_macroptera" 90.43101 605147.5283 647463.9091 0
"3130" "Shorea_macroptera" 88.721 605151.2057 647469.4432 0
"3131" "Shorea_macroptera" 85.29 605130.8341 647515.4741 0
"3132" "Shorea_macroptera" 81.409 605162.2333 647495.2584 0
"3133" "Shorea_macroptera" 83.859 605169.5867 647513.697 0
"3134" "Shorea_macroptera" 82.38 605164.0292 647526.586 0
"3135" "Shorea_macroptera" 82.58 605143.7151 647532.0794 0
"3136" "Shorea_macroptera" 77.176 605187.8599 647615.0718 0
"3137" "Shorea_macroptera" 87.09 605300.4122 647620.7903 0
"3138" "Shorea_macroptera" 91.95901 605289.3284 647628.1419 0
"3139" "Shorea_macroptera" 87.813 605211.8857 647594.8437 0
"3140" "Shorea_macroptera" 89.801 605202.7101 647567.1889 0
"3141" "Shorea_macroptera" 83.123 605169.5118 647557.9197 0
"3142" "Shorea_macroptera" 87.47401 605224.8807 647550.6429 0
"3143" "Shorea_macroptera" 78.816 605245.1713 647552.5199 0
"3144" "Shorea_macroptera" 79.79 605223.1067 647506.4171 0
"3145" "Shorea_macroptera" 85.43301 605331.9145 647539.7685 0
"3146" "Shorea_macroptera" 83.021 605331.8645 647569.2503 0
"3147" "Shorea_macroptera" 93.22 605536.6802 647571.4405 0
"3148" "Shorea_macroptera" 72.49001 605497.8306 647630.3382 0
"3149" "Shorea_macroptera" 79.37 605463.051 647469.9715 0
"3150" "Shorea_macroptera" 76.92101 605446.4096 647490.2121 0
"3151" "Shorea_macroptera" 82.14101 605496.1335 647547.4176 0
"3152" "Shorea_macroptera" 73.928 605368.72 647602.4799 0
"3153" "Shorea_macroptera" 71.262 605389.0417 647585.9308 0
"3154" "Shorea_macroptera" 90.51801 605553.3591 647529.0886 0
"3155" "Shorea_macroptera" 68.414 605544.1868 647499.5912 0
"3156" "Shorea_macroptera" 63.819 605847.5042 647521.4814 0
"3157" "Shorea_macroptera" 60.089 605933.5116 647511.9234 0
"3158" "Shorea_macroptera" 70.772 606081.1097 647521.3884 0
"3159" "Shorea_macroptera" 61.146 606071.8453 647545.9408 0
"3160" "Shorea_macroptera" 69.166 606090.3792 647493.7649 0
"3161" "Shorea_macroptera" 60.154 605957.9497 647607.1671 0
"3162" "Shorea_macroptera" 58.413 605979.4618 647613.3459 0
"3163" "Shorea_macroptera" 60.299 605957.9968 647579.5278 0
"3164" "Shorea_macroptera" 60.114 605951.8202 647591.8014 0
"3165" "Shorea_macroptera" 60.128 606004.1467 647570.3935 0
"3166" "Shorea_macroptera" 60.437 606025.6169 647601.1405 0
"3167" "Shorea_macroptera" 60.457 606037.9328 647591.9483 0
"3168" "Shorea_macroptera" 60.332 606031.762 647607.293 0
"3169" "Shorea_macroptera" 60.146 606010.1812 647634.8954 0
"3170" "Shorea_macroptera" 60.092 605997.9386 647601.0933 0
"3171" "Shorea_macroptera" 58.941 605982.5396 647613.3511 0
"3172" "Shorea_macroptera" 59.676 606004.0681 647616.4589 0
"3173" "Shorea_macroptera" 82.722 604258.409 647294.7337 0
"3174" "Shorea_macroptera" 75.259 604273.1843 647291.0733 0
"3175" "Shorea_macroptera" 70.90401 604280.564 647287.4005 0
"3176" "Shorea_macroptera" 83.896 604289.5903 647410.8705 0
"3177" "Shorea_macroptera" 84.232 604295.1105 647420.0929 0
"3178" "Shorea_macroptera" 82.881 604291.4127 647420.0867 0
"3179" "Shorea_macroptera" 83.704 604315.3454 647455.1363 0
"3180" "Shorea_macroptera" 75.58601 604356.1046 647359.3891 0
"3181" "Shorea_macroptera" 75.36301 604679.1528 647275.172 0
"3182" "Shorea_macroptera" 71.67101 604776.9785 647262.4385 0
"3183" "Shorea_macroptera" 70.012 604773.1845 647319.5531 0
"3184" "Shorea_macroptera" 76.91801 604721.5443 647308.4104 0
"3185" "Shorea_macroptera" 68.345 604725.0417 647420.8157 0
"3186" "Shorea_macroptera" 69.179 604723.2084 647411.5995 0
"3187" "Shorea_macroptera" 85.179 604828.5379 647321.4891 0
"3188" "Shorea_macroptera" 75.69501 604806.2089 647432.0082 0
"3189" "Shorea_macroptera" 78.234 604931.778 647380.6269 0
"3190" "Shorea_macroptera" 70.05 604924.3033 647434.05 0
"3191" "Shorea_macroptera" 88.206 604933.7123 647323.5091 0
"3192" "Shorea_macroptera" 78.457 604985.351 647342.0224 0
"3193" "Shorea_macroptera" 70.438 604942.812 647402.7569 0
"3194" "Shorea_macroptera" 72.326 604940.9413 647415.652 0
"3195" "Shorea_macroptera" 79.68201 604974.177 647402.8098 0
"3196" "Shorea_macroptera" 76.676 604828.4136 647395.1933 0
"3197" "Shorea_macroptera" 70.33 604833.9803 647376.7767 0
"3198" "Shorea_macroptera" 77.568 604857.9346 647398.9284 0
"3199" "Shorea_macroptera" 82.036 604889.3617 647362.1291 0
"3200" "Shorea_macroptera" 79.69501 604861.6213 647398.9346 0
"3201" "Shorea_macroptera" 69.97501 604902.1576 647435.8553 0
"3202" "Shorea_macroptera" 74.625 604874.4918 647428.4381 0
"3203" "Shorea_macroptera" 76.033 604809.9098 647430.1718 0
"3204" "Shorea_macroptera" 74.312 605160.506 647423.3935 0
"3205" "Shorea_macroptera" 79.92001 604974.1832 647399.1246 0
"3206" "Shorea_macroptera" 75.269 605175.2626 647430.789 0
"3207" "Shorea_macroptera" 81.152 605202.9191 647443.7341 0
"3208" "Shorea_macroptera" 74.828 605236.3888 647292.6963 0
"3209" "Shorea_macroptera" 73.229 605293.3929 647405.1924 0
"3210" "Shorea_macroptera" 79.833 605326.535 647447.6287 0
"3211" "Shorea_macroptera" 78.91701 605511.0636 647446.099 0
"3212" "Shorea_macroptera" 70.216 605424.3795 647423.8405 0
"3213" "Shorea_macroptera" 57.673 605371.1138 647274.4983 0
"3214" "Shorea_macroptera" 58.299 605514.863 647379.7712 0
"3215" "Shorea_macroptera" 65.29501 605522.3101 647342.9316 0
"3216" "Shorea_macroptera" 57.113 605535.3586 647267.4065 0
"3217" "Shorea_macroptera" 58.51 605498.4373 647272.8717 0
"3218" "Shorea_macroptera" 62.345 605455.9134 647324.3927 0
"3219" "Shorea_macroptera" 59.566 605406.1018 647318.7804 0
"3220" "Shorea_macroptera" 65.779 605481.6459 647381.5575 0
"3221" "Shorea_macroptera" 71.953 605407.8163 647398.0158 0
"3222" "Shorea_macroptera" 67.106 605643.92 647445.9562 0
"3223" "Shorea_macroptera" 60.469 605647.279 647423.8505 0
"3224" "Shorea_macroptera" 59.188 605688.3406 647366.4306 0
"3225" "Shorea_macroptera" 58.034 605708.41 647283.5469 0
"3226" "Shorea_macroptera" 61.079 605664.0851 647306.6886 0
"3227" "Shorea_macroptera" 59.085 605676.1283 647386.3101 0
"3228" "Shorea_macroptera" 57.572 605648.4631 647378.5241 0
"3229" "Shorea_macroptera" 59.111 605791.3153 647359.9724 0
"3230" "Shorea_macroptera" 63.51 605868.8843 647319.1983 0
"3231" "Shorea_macroptera" 73.736 605847.9165 647279.362 0
"3232" "Shorea_macroptera" 59.319 605893.1527 647371.2015 0
"3233" "Shorea_macroptera" 59.039 605875.4668 647354.5878 0
"3234" "Shorea_macroptera" 59.666 605755.9246 647337.8007 0
"3235" "Shorea_macroptera" 69.625 605887.6942 647325.8637 0
"3236" "Shorea_macroptera" 69.97 605887.698 647323.6526 0
"3237" "Shorea_macroptera" 63.447 605868.8805 647321.4094 0
"3238" "Shorea_macroptera" 63.114 605868.8956 647312.5649 0
"3239" "Shorea_macroptera" 63.068 605867.779 647318.0908 0
"3240" "Shorea_macroptera" 58.995 605924.4142 647432.0611 0
"3241" "Shorea_macroptera" 58.643 605958.2743 647416.7637 0
"3242" "Shorea_macroptera" 64.86501 606078.2205 647410.8263 0
"3243" "Shorea_macroptera" 60.021 606013.6519 647404.574 0
"3244" "Shorea_macroptera" 92.43401 604247.4705 647215.4832 0
"3245" "Shorea_macroptera" 78.57001 604666.3739 647197.7608 0
"3246" "Shorea_macroptera" 75.79401 604760.6168 647116.8446 0
"3247" "Shorea_macroptera" 71.215 604745.8352 647124.19 0
"3248" "Shorea_macroptera" 71.734 604732.836 647177.604 0
"3249" "Shorea_macroptera" 76.13 604753.1764 647149.9991 0
"3250" "Shorea_macroptera" 78.345 604766.0407 647183.1878 0
"3251" "Shorea_macroptera" 73.124 604789.8939 647258.7751 0
"3252" "Shorea_macroptera" 99.83201 604935.6763 647255.3357 0
"3253" "Shorea_macroptera" 82.12801 604884.1214 647187.072 0
"3254" "Shorea_macroptera" 93.37901 604935.8193 647170.5757 0
"3255" "Shorea_macroptera" 71.36401 604972.829 647106.1467 0
"3256" "Shorea_macroptera" 96.19501 605134.9852 647240.9315 0
"3257" "Shorea_macroptera" 83.831 604991.1947 647159.6135 0
"3258" "Shorea_macroptera" 69.96101 605120.47 647097.183 0
"3259" "Shorea_macroptera" 64.271 605120.3953 647141.4056 0
"3260" "Shorea_macroptera" 64.60101 605164.7025 647128.5823 0
"3261" "Shorea_macroptera" 67.172 605334.4253 647149.1383 0
"3262" "Shorea_macroptera" 69.61401 605186.839 647132.3049 0
"3263" "Shorea_macroptera" 67.762 605310.39 647174.8942 0
"3264" "Shorea_macroptera" 64.59 605291.9701 647160.1221 0
"3265" "Shorea_macroptera" 59.31 605297.4558 647189.6133 0
"3266" "Shorea_macroptera" 72.014 605352.7876 647204.4479 0
"3267" "Shorea_macroptera" 71.757 605352.7845 647206.2905 0
"3268" "Shorea_macroptera" 61.725 605291.8078 647255.9378 0
"3269" "Shorea_macroptera" 71.686 605267.8537 647233.7859 0
